country,locality,yearCollected,materialSampleID,principalInvestigator,collectorList,continentOcean,locationID,decimalLatitude,decimalLongitude,depthOfBottomInMeters,eventEnteredBy,habitat,island,georeferenceProtocol,microHabitat,fieldNotes,associatedMedia,identificationRemarks,class,family,genus,identifiedBy,kingdom,order,phylum,scientificName,bioProjectAccession,tissueID
Curacao,Playa Kalki,2019,KP0354_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 6.74586058673311 | -47.050846080379 | -20.0623535965289,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 164_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0354_AC_WP20
Curacao,Playa Kalki,2019,KP0355_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 6.77442571433726 | -46.1951022062975 | -19.8133968689452,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0355_AC_WP20
Curacao,Playa Kalki,2019,KP0356_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0356_AC_WP20
Curacao,Playa Kalki,2019,KP0357_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0357_AC_WP20
Curacao,Playa Kalki,2019,KP0359_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0359_AC_WP20
Curacao,Playa Kalki,2019,KP0360_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.94720981476529 | -46.4751042841202 | -19.5036348990115,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,end of MOV006 - can see what I mean with which to sample...  | NA,NA,AA2 | 201_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0360_AC_WP20
Curacao,Playa Kalki,2019,KP0361_LM_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | mislabelled- assigns to A. agaricites,NA,AA2 | 201_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0361_LM_WP20
Curacao,Playa Kalki,2019,KP0362_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.78582584853662 | -46.5584722051755 | -19.5127480536294,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 201_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0362_AC_WP20
Curacao,Playa Kalki,2019,KP0363_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.7489149656922 | -46.4621030366426 | -19.6446558099847,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 201_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0363_AC_WP20
Curacao,Playa Kalki,2019,KP0365_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.78297757847869 | -46.8623638222881 | -19.3463173934253,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 117_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0365_AC_WP20
Curacao,Playa Kalki,2019,KP0366_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,bit confusing around here what is connected and not | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0366_AC_WP20
Curacao,Playa Kalki,2019,KP0367_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.69372065799892 | -47.102775350265 | -19.2178030376941,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 117_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0367_AC_WP20
Curacao,Playa Kalki,2019,KP0368_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 6.03200567226711 | -47.1690584393937 | -19.4678069876461,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0368_AC_WP20
Curacao,Playa Kalki,2019,KP0369_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.77732249369241 | -47.2342998246679 | -19.5381297255056,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,weird morph | NA,NA,AA1 | 8_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0369_AC_WP20
Curacao,Playa Kalki,2019,KP0370_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,party dead | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0370_AC_WP20
Curacao,Playa Kalki,2019,KP0371_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0371_AC_WP20
Curacao,Playa Kalki,2019,KP0372_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.46994429355343 | -46.4920739221141 | -19.5289880871299,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0372_AC_WP20
Curacao,Playa Kalki,2019,KP0373_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 5.63516555493008 | -47.1295150719545 | -19.5458618586767,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,or weird agaricites morph | NA,NA,AA1 | 8_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0373_AC_WP20
Curacao,Playa Kalki,2019,KP0374_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 7.30319751210235 | -48.1349583243979 | -20.4324736727162,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0374_AC_WP20
Curacao,Playa Kalki,2019,KP0375_LM_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 8.11461099498631 | -47.7443165337194 | -20.4522658209002,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0375_LM_WP20
Curacao,Playa Kalki,2019,KP0377_LM_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 8.25777022558156 | -48.0440651253695 | -20.2062418636157,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,could be same colony as 375- looks like they are separate plates in vid | NA,NA,AL1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0377_LM_WP20
Curacao,Playa Kalki,2019,KP0378_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 8.63984529572904 | -47.8333810798871 | -20.2047101992179,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,looks like a humilis!!! | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0378_AC_WP20
Curacao,Playa Kalki,2019,KP0379_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 8.66213192224821 | -47.9958699764086 | -20.3908888575316,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,listed as grahamae on photo label/ werid agaricites morph | NA,NA,AA1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0379_AC_WP20
Curacao,Playa Kalki,2019,KP0380_LM_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 8.89982627126641 | -47.9261572456996 | -20.5276825451993,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AL2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0380_LM_WP20
Curacao,Playa Kalki,2019,KP0381_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0381_AC_WP20
Curacao,Playa Kalki,2019,KP0382_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 9.10173265911332 | -47.8417368703456 | -20.1546565932937,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 141_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0382_AC_WP20
Curacao,Playa Kalki,2019,KP0383_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 9.14366417620222 | -47.8938070886212 | -20.4922180092688,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 141_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0383_AC_WP20
Curacao,Playa Kalki,2019,KP0384_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 9.56521739899935 | -46.4893903412576 | -19.6836914702005,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 159_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0384_AC_WP20
Curacao,Playa Kalki,2019,KP0385_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.8875772077734 | -46.1196834447078 | -19.3876588698605,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 124_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0385_AC_WP20
Curacao,Playa Kalki,2019,KP0386_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.8947210465441 | -46.0926861700442 | -19.3437805198121,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 124_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0386_AC_WP20
Curacao,Playa Kalki,2019,KP0387_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0387_AC_WP20
Curacao,Playa Kalki,2019,KP0388_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.7278954314237 | -46.0356247841563 | -19.3625721737775,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 124_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0388_AC_WP20
Curacao,Playa Kalki,2019,KP0389_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.5425092777355 | -45.9424233979906 | -19.2299300817069,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 124_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0389_AC_WP20
Curacao,Playa Kalki,2019,KP0390_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.5071242749898 | -45.9774887717884 | -19.2781890551043,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 124_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0390_AC_WP20
Curacao,Playa Kalki,2019,KP0391_LM_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia lamarcki,NA,KP0391_LM_WP20
Curacao,Playa Kalki,2019,KP0392_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.5324055049998 | -46.896993111346 | -20.359049891048,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,green mouths | NA,NA,AA1 | 4_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0392_AC_WP20
Curacao,Playa Kalki,2019,KP0393_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.4635063578869 | -46.8616955720453 | -20.3417247717145,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,green mouths | NA,NA,AA1 | 4_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0393_AC_WP20
Curacao,Playa Kalki,2019,KP0394_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.5419397733853 | -46.8202520463744 | -20.2691268733655,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,green mouths | NA,NA,AA1 | 4_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0394_AC_WP20
Curacao,Playa Kalki,2019,KP0395_AC_WP20,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 14.4486520686586 | -46.8092493407748 | -20.2652421221534,12.375418,-69.157746,20,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,green mouths | NA,NA,AA1 | 4_AA1,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0395_AC_WP20
